car_count,timestamp
95,26/10/2012 08:54:32
95,26/10/2012 08:59:32
95,26/10/2012 09:04:32
95,26/10/2012 09:09:33
96,26/10/2012 09:14:33
96,26/10/2012 09:19:33
96,26/10/2012 09:24:34
96,26/10/2012 09:29:34
96,26/10/2012 09:34:34
97,26/10/2012 09:39:35
97,26/10/2012 09:44:35
97,26/10/2012 09:49:35
97,26/10/2012 09:54:35
97,26/10/2012 09:59:36
97,26/10/2012 10:04:36
96,26/10/2012 10:09:36
95,26/10/2012 10:14:37
95,26/10/2012 10:19:37
95,26/10/2012 10:24:37
95,26/10/2012 10:29:37
95,26/10/2012 10:34:37
95,26/10/2012 10:39:38
94,26/10/2012 10:44:38
96,26/10/2012 10:49:38
93,26/10/2012 10:54:38
92,26/10/2012 10:59:38
95,26/10/2012 11:04:39
92,26/10/2012 11:09:39
92,26/10/2012 11:14:39
92,26/10/2012 11:19:40
89,26/10/2012 11:24:40
90,26/10/2012 11:29:40
88,26/10/2012 11:34:40
88,26/10/2012 11:39:41
88,26/10/2012 11:44:41
87,26/10/2012 11:49:41
81,26/10/2012 11:54:42
77,26/10/2012 11:59:42
74,26/10/2012 12:04:42
73,26/10/2012 12:09:43
68,26/10/2012 12:14:43
67,26/10/2012 12:19:43
64,26/10/2012 12:24:43
65,26/10/2012 12:29:43
59,26/10/2012 12:34:43
58,26/10/2012 12:39:44
58,26/10/2012 12:44:44
56,26/10/2012 12:49:44
55,26/10/2012 12:54:44
52,26/10/2012 12:59:45
53,26/10/2012 13:04:45
53,26/10/2012 13:09:45
52,26/10/2012 13:14:45
52,26/10/2012 13:19:45
55,26/10/2012 13:24:46
57,26/10/2012 13:29:46
57,26/10/2012 13:34:47
59,26/10/2012 13:39:47
61,26/10/2012 13:44:47
61,26/10/2012 13:49:47
59,26/10/2012 13:54:48
60,26/10/2012 13:59:48
67,26/10/2012 14:04:48
72,26/10/2012 14:09:48
74,26/10/2012 14:14:49
75,26/10/2012 14:19:49
76,26/10/2012 14:24:49
77,26/10/2012 14:29:50
76,26/10/2012 14:34:50
80,26/10/2012 14:39:50
81,26/10/2012 14:44:50
83,26/10/2012 14:49:50
83,26/10/2012 14:54:51
84,26/10/2012 14:59:51
84,26/10/2012 15:04:51
82,26/10/2012 15:09:51
84,26/10/2012 15:14:52
83,26/10/2012 15:19:52
85,26/10/2012 15:24:52
84,26/10/2012 15:29:53
84,26/10/2012 15:34:53
85,26/10/2012 15:39:53
85,26/10/2012 15:44:53
85,26/10/2012 15:49:53
86,26/10/2012 15:54:54
83,26/10/2012 15:59:54
83,26/10/2012 16:04:54
82,26/10/2012 16:09:54
81,26/10/2012 16:14:55
81,26/10/2012 16:19:55
76,26/10/2012 16:24:55
75,26/10/2012 16:29:56
77,26/10/2012 16:34:56
75,26/10/2012 16:39:56
74,26/10/2012 16:44:56
71,26/10/2012 16:49:57
70,26/10/2012 16:54:57
68,26/10/2012 16:59:57
67,26/10/2012 17:04:57
66,26/10/2012 17:09:58
64,26/10/2012 17:14:58
63,26/10/2012 17:19:58
61,26/10/2012 17:24:58
57,26/10/2012 17:29:58
56,26/10/2012 17:34:59
52,26/10/2012 17:39:59
49,26/10/2012 17:44:59
42,26/10/2012 17:49:59
39,26/10/2012 17:55:00
38,26/10/2012 18:00:00
40,26/10/2012 18:05:00
42,26/10/2012 18:10:00
42,26/10/2012 18:15:00
42,26/10/2012 18:20:01
45,26/10/2012 18:25:01
57,26/10/2012 18:30:01
65,26/10/2012 18:35:01
72,26/10/2012 18:40:02
77,26/10/2012 18:45:02
87,26/10/2012 18:50:02
94,26/10/2012 18:55:02
100,26/10/2012 19:00:03
98,26/10/2012 19:05:03
100,26/10/2012 19:10:03
100,26/10/2012 19:15:03
100,26/10/2012 19:20:04
100,26/10/2012 19:25:04
100,26/10/2012 19:30:05
0,27/10/2012 06:25:35
0,27/10/2012 06:30:35
0,27/10/2012 06:35:35
0,27/10/2012 06:40:35
0,27/10/2012 06:45:36
0,27/10/2012 06:50:36
0,27/10/2012 06:55:36
0,27/10/2012 07:00:36
0,27/10/2012 07:05:37
0,27/10/2012 07:10:37
0,27/10/2012 07:15:37
1,27/10/2012 07:20:37
1,27/10/2012 07:25:38
1,27/10/2012 07:30:38
1,27/10/2012 07:35:38
1,27/10/2012 07:40:38
1,27/10/2012 07:45:39
1,27/10/2012 07:50:39
1,27/10/2012 07:55:39
1,27/10/2012 08:00:39
1,27/10/2012 08:05:40
2,27/10/2012 08:10:40
2,27/10/2012 08:15:40
4,27/10/2012 08:20:41
5,27/10/2012 08:25:41
8,27/10/2012 08:30:41
9,27/10/2012 08:35:42
10,27/10/2012 08:40:42
11,27/10/2012 08:45:42
12,27/10/2012 08:50:42
13,27/10/2012 08:55:43
13,27/10/2012 09:00:43
16,27/10/2012 09:05:43
16,27/10/2012 09:10:43
20,27/10/2012 09:15:43
25,27/10/2012 09:20:44
27,27/10/2012 09:25:44
27,27/10/2012 09:30:44
32,27/10/2012 09:35:45
34,27/10/2012 09:40:45
34,27/10/2012 09:45:45
36,27/10/2012 09:50:45
38,27/10/2012 09:55:46
40,27/10/2012 10:00:46
42,27/10/2012 10:05:46
43,27/10/2012 10:10:46
47,27/10/2012 10:15:47
47,27/10/2012 10:20:47
49,27/10/2012 10:25:48
49,27/10/2012 10:30:48
49,27/10/2012 10:35:48
49,27/10/2012 10:40:48
48,27/10/2012 10:45:49
49,27/10/2012 10:50:49
50,27/10/2012 10:55:49
51,27/10/2012 11:00:49
52,27/10/2012 11:05:50
51,27/10/2012 11:10:50
49,27/10/2012 11:15:50
44,27/10/2012 11:20:51
42,27/10/2012 11:25:51
40,27/10/2012 11:30:51
39,27/10/2012 11:35:51
37,27/10/2012 11:40:52
37,27/10/2012 11:45:52
35,27/10/2012 11:50:52
34,27/10/2012 11:55:52
32,27/10/2012 12:00:52
31,27/10/2012 12:05:53
28,27/10/2012 12:10:53
27,27/10/2012 12:15:53
25,27/10/2012 12:20:53
23,27/10/2012 12:25:54
22,27/10/2012 12:30:54
21,27/10/2012 12:35:54
19,27/10/2012 12:40:54
19,27/10/2012 12:45:54
19,27/10/2012 12:50:55
19,27/10/2012 12:55:55
19,27/10/2012 13:00:55
20,27/10/2012 13:05:56
20,27/10/2012 13:10:56
21,27/10/2012 13:15:56
19,27/10/2012 13:20:56
20,27/10/2012 13:25:56
20,27/10/2012 13:30:57
20,27/10/2012 13:35:57
21,27/10/2012 13:40:57
21,27/10/2012 13:45:58
20,27/10/2012 13:50:58
21,27/10/2012 13:55:58
20,27/10/2012 14:00:58
23,27/10/2012 14:05:59
23,27/10/2012 14:10:59
23,27/10/2012 14:15:59
22,27/10/2012 14:20:59
21,27/10/2012 14:26:00
21,27/10/2012 14:31:00
22,27/10/2012 14:36:00
21,27/10/2012 14:41:00
22,27/10/2012 14:46:00
21,27/10/2012 14:51:01
21,27/10/2012 14:56:01
21,27/10/2012 15:01:01
21,27/10/2012 15:06:01
21,27/10/2012 15:11:02
20,27/10/2012 15:16:02
20,27/10/2012 15:21:02
20,27/10/2012 15:26:02
20,27/10/2012 15:31:03
20,27/10/2012 15:36:03
19,27/10/2012 15:41:03
19,27/10/2012 15:46:04
19,27/10/2012 15:51:04
19,27/10/2012 15:56:04
19,27/10/2012 16:01:04
19,27/10/2012 16:06:05
19,27/10/2012 16:11:05
19,27/10/2012 16:16:05
19,27/10/2012 16:21:05
19,27/10/2012 16:26:06
18,27/10/2012 16:31:06
18,27/10/2012 16:36:06
15,27/10/2012 16:41:06
15,27/10/2012 16:46:07
14,27/10/2012 16:51:07
14,27/10/2012 16:56:07
12,27/10/2012 17:01:07
11,27/10/2012 17:06:08
11,27/10/2012 17:11:08
11,27/10/2012 17:16:08
11,27/10/2012 17:21:08
11,27/10/2012 17:26:09
9,27/10/2012 17:31:09
9,27/10/2012 17:36:09
8,27/10/2012 17:41:09
8,27/10/2012 17:46:10
7,27/10/2012 17:51:10
7,27/10/2012 17:56:10
6,27/10/2012 18:01:11
4,27/10/2012 18:06:11
3,27/10/2012 18:11:11
2,27/10/2012 18:16:11
2,27/10/2012 18:21:12
2,27/10/2012 18:26:12
1,27/10/2012 18:31:12
1,27/10/2012 18:36:12
1,27/10/2012 18:41:13
1,27/10/2012 18:46:13
1,27/10/2012 18:51:13
1,27/10/2012 18:56:13
1,27/10/2012 19:01:13
1,27/10/2012 19:06:14
2,27/10/2012 19:11:14
1,27/10/2012 19:16:14
1,27/10/2012 19:21:14
1,28/10/2012 06:31:45
1,28/10/2012 06:36:45
1,28/10/2012 06:41:46
1,28/10/2012 06:46:46
1,28/10/2012 06:51:46
1,28/10/2012 06:56:46
1,28/10/2012 07:01:47
1,28/10/2012 07:06:47
1,28/10/2012 07:11:47
1,28/10/2012 07:16:47
1,28/10/2012 07:21:47
1,28/10/2012 07:26:48
1,28/10/2012 07:31:48
1,28/10/2012 07:36:48
1,28/10/2012 07:41:48
1,28/10/2012 07:46:48
1,28/10/2012 07:51:49
1,28/10/2012 07:56:49
1,28/10/2012 08:01:49
1,28/10/2012 08:06:49
1,28/10/2012 08:11:50
1,28/10/2012 08:16:50
1,28/10/2012 08:21:50
1,28/10/2012 08:26:51
1,28/10/2012 08:31:51
1,28/10/2012 08:36:51
1,28/10/2012 08:41:51
1,28/10/2012 08:46:51
1,28/10/2012 08:51:52
1,28/10/2012 08:56:52
1,28/10/2012 09:01:52
1,28/10/2012 09:06:52
1,28/10/2012 09:11:52
1,28/10/2012 09:16:53
1,28/10/2012 09:21:53
1,28/10/2012 09:26:53
1,28/10/2012 09:31:53
1,28/10/2012 09:36:54
1,28/10/2012 09:41:54
1,28/10/2012 09:46:54
1,28/10/2012 09:51:54
1,28/10/2012 09:56:55
2,28/10/2012 10:01:55
2,28/10/2012 10:06:55
2,28/10/2012 10:11:55
2,28/10/2012 10:16:56
1,28/10/2012 10:21:56
1,28/10/2012 10:26:56
0,28/10/2012 10:31:56
0,28/10/2012 10:36:57
0,28/10/2012 10:41:57
0,28/10/2012 10:46:57
0,28/10/2012 10:51:57
0,28/10/2012 10:56:58
0,28/10/2012 11:01:58
0,28/10/2012 11:06:58
0,28/10/2012 11:11:59
0,28/10/2012 11:16:59
0,28/10/2012 11:21:59
0,28/10/2012 11:26:59
0,28/10/2012 11:32:00
0,28/10/2012 11:37:00
0,28/10/2012 11:42:00
0,28/10/2012 11:47:01
0,28/10/2012 11:52:01
0,28/10/2012 11:57:01
0,28/10/2012 12:02:01
0,28/10/2012 12:07:02
0,28/10/2012 12:12:02
0,28/10/2012 12:17:02
0,28/10/2012 12:22:02
0,28/10/2012 12:27:03
0,28/10/2012 12:32:03
0,28/10/2012 12:37:03
0,28/10/2012 12:42:04
0,28/10/2012 12:47:04
0,28/10/2012 12:52:04
0,28/10/2012 12:57:04
0,28/10/2012 13:02:04
0,28/10/2012 13:07:05
0,28/10/2012 13:12:05
0,28/10/2012 13:17:05
0,28/10/2012 13:22:05
0,28/10/2012 13:27:06
0,28/10/2012 13:32:06
0,28/10/2012 13:37:06
0,28/10/2012 13:42:06
0,28/10/2012 13:47:07
0,28/10/2012 13:52:07
0,28/10/2012 13:57:07
0,28/10/2012 14:02:07
0,28/10/2012 14:07:08
0,28/10/2012 14:12:08
0,28/10/2012 14:17:08
0,28/10/2012 14:22:08
0,28/10/2012 14:27:09
0,28/10/2012 14:32:09
0,28/10/2012 14:37:09
0,28/10/2012 14:42:10
0,28/10/2012 14:47:10
0,28/10/2012 14:52:10
0,28/10/2012 14:57:10
0,28/10/2012 15:02:11
0,28/10/2012 15:07:11
0,28/10/2012 15:12:11
0,28/10/2012 15:17:11
0,28/10/2012 15:22:11
0,28/10/2012 15:27:12
0,28/10/2012 15:32:12
0,28/10/2012 15:37:12
0,28/10/2012 15:42:12
0,28/10/2012 15:47:12
0,28/10/2012 15:52:13
0,28/10/2012 15:57:13
0,28/10/2012 16:02:13
0,28/10/2012 16:07:13
0,28/10/2012 16:12:13
0,28/10/2012 16:17:14
0,28/10/2012 16:22:14
0,28/10/2012 16:27:14
0,28/10/2012 16:32:14
0,28/10/2012 16:37:15
0,28/10/2012 16:42:15
0,28/10/2012 16:47:15
0,28/10/2012 16:52:15
0,28/10/2012 16:57:15
0,28/10/2012 17:02:16
0,28/10/2012 17:07:16
0,28/10/2012 17:12:16
0,28/10/2012 17:17:16
0,28/10/2012 17:22:17
0,28/10/2012 17:27:17
0,28/10/2012 17:32:17
0,28/10/2012 17:37:17
0,28/10/2012 17:42:17
0,28/10/2012 17:47:18
0,28/10/2012 17:52:18
0,28/10/2012 17:57:18
0,28/10/2012 18:02:18
0,28/10/2012 18:07:18
0,28/10/2012 18:12:18
0,28/10/2012 18:17:19
0,28/10/2012 18:22:19
0,28/10/2012 18:27:19
0,28/10/2012 18:32:19
0,28/10/2012 18:37:20
0,28/10/2012 18:42:20
0,28/10/2012 18:47:20
0,28/10/2012 18:52:20
0,28/10/2012 18:57:20
0,28/10/2012 19:02:21
0,28/10/2012 19:07:21
0,28/10/2012 19:12:21
0,28/10/2012 19:17:22
0,28/10/2012 19:22:22
0,28/10/2012 19:27:22
1,29/10/2012 06:17:51
1,29/10/2012 06:22:52
1,29/10/2012 06:27:52
1,29/10/2012 06:32:52
1,29/10/2012 06:37:53
1,29/10/2012 06:42:53
2,29/10/2012 06:47:53
2,29/10/2012 06:52:53
2,29/10/2012 06:57:54
6,29/10/2012 07:02:54
8,29/10/2012 07:07:54
8,29/10/2012 07:12:54
8,29/10/2012 07:17:55
12,29/10/2012 07:22:55
17,29/10/2012 07:27:55
27,29/10/2012 07:32:55
34,29/10/2012 07:37:56
50,29/10/2012 07:42:56
60,29/10/2012 07:47:56
70,29/10/2012 07:52:56
78,29/10/2012 07:57:56
85,29/10/2012 08:02:56
88,29/10/2012 08:07:57
88,29/10/2012 08:12:57
88,29/10/2012 08:17:57
89,29/10/2012 08:22:58
89,29/10/2012 08:27:58
89,29/10/2012 08:32:58
91,29/10/2012 08:37:59
91,29/10/2012 08:42:59
91,29/10/2012 08:47:59
92,29/10/2012 08:52:59
92,29/10/2012 08:57:59
94,29/10/2012 09:03:00
94,29/10/2012 09:08:00
95,29/10/2012 09:13:00
94,29/10/2012 09:18:01
95,29/10/2012 09:23:01
95,29/10/2012 09:28:01
95,29/10/2012 09:33:02
96,29/10/2012 09:38:02
96,29/10/2012 09:43:02
96,29/10/2012 09:48:02
96,29/10/2012 09:53:03
95,29/10/2012 09:58:03
96,29/10/2012 10:03:03
95,29/10/2012 10:08:03
95,29/10/2012 10:13:04
95,29/10/2012 10:18:04
95,29/10/2012 10:23:04
95,29/10/2012 10:28:04
94,29/10/2012 10:33:04
92,29/10/2012 10:38:05
90,29/10/2012 10:43:05
89,29/10/2012 10:48:05
88,29/10/2012 10:53:05
86,29/10/2012 10:58:06
83,29/10/2012 11:03:06
82,29/10/2012 11:08:06
80,29/10/2012 11:13:06
77,29/10/2012 11:18:07
77,29/10/2012 11:23:07
74,29/10/2012 11:28:07
72,29/10/2012 11:33:08
71,29/10/2012 11:38:08
70,29/10/2012 11:43:08
68,29/10/2012 11:48:08
68,29/10/2012 11:53:09
66,29/10/2012 11:58:09
61,29/10/2012 12:03:09
59,29/10/2012 12:08:09
53,29/10/2012 12:13:10
50,29/10/2012 12:18:10
45,29/10/2012 12:23:10
43,29/10/2012 12:28:11
42,29/10/2012 12:33:11
41,29/10/2012 12:38:11
40,29/10/2012 12:43:11
38,29/10/2012 12:48:12
37,29/10/2012 12:53:12
38,29/10/2012 12:58:12
43,29/10/2012 13:03:13
42,29/10/2012 13:08:13
45,29/10/2012 13:13:13
46,29/10/2012 13:18:13
47,29/10/2012 13:23:14
48,29/10/2012 13:28:14
51,29/10/2012 13:33:14
51,29/10/2012 13:38:14
55,29/10/2012 13:43:15
56,29/10/2012 13:48:15
56,29/10/2012 13:53:15
56,29/10/2012 13:58:15
59,29/10/2012 14:03:16
63,29/10/2012 14:08:16
64,29/10/2012 14:13:16
65,29/10/2012 14:18:17
66,29/10/2012 14:23:17
68,29/10/2012 14:28:17
68,29/10/2012 14:33:17
72,29/10/2012 14:38:18
72,29/10/2012 14:43:18
71,29/10/2012 14:48:18
70,29/10/2012 14:53:19
71,29/10/2012 14:58:19
71,29/10/2012 15:03:19
73,29/10/2012 15:08:19
73,29/10/2012 15:13:19
75,29/10/2012 15:18:20
76,29/10/2012 15:23:20
75,29/10/2012 15:28:21
75,29/10/2012 15:33:21
75,29/10/2012 15:38:21
76,29/10/2012 15:43:22
76,29/10/2012 15:48:22
75,29/10/2012 15:53:22
77,29/10/2012 15:58:23
77,29/10/2012 16:03:23
79,29/10/2012 16:08:23
79,29/10/2012 16:13:23
79,29/10/2012 16:18:23
79,29/10/2012 16:23:24
77,29/10/2012 16:28:24
75,29/10/2012 16:33:25
77,29/10/2012 16:38:25
79,29/10/2012 16:43:25
80,29/10/2012 16:48:25
81,29/10/2012 16:53:26
79,29/10/2012 16:58:26
78,29/10/2012 17:03:26
81,29/10/2012 17:08:26
78,29/10/2012 17:13:26
75,29/10/2012 17:18:27
75,29/10/2012 17:23:27
77,29/10/2012 17:28:27
76,29/10/2012 17:33:28
75,29/10/2012 17:38:28
73,29/10/2012 17:43:28
69,29/10/2012 17:48:28
68,29/10/2012 17:53:28
64,29/10/2012 17:58:29
65,29/10/2012 18:03:29
65,29/10/2012 18:08:29
62,29/10/2012 18:13:30
67,29/10/2012 18:18:30
78,29/10/2012 18:23:30
91,29/10/2012 18:28:31
100,29/10/2012 18:33:31
100,29/10/2012 18:38:31
100,29/10/2012 18:43:31
99,29/10/2012 18:48:32
99,29/10/2012 18:53:32
100,29/10/2012 18:58:32
100,29/10/2012 19:03:32
100,29/10/2012 19:08:32
100,29/10/2012 19:13:33
100,29/10/2012 19:18:33
100,29/10/2012 19:23:33
100,29/10/2012 19:28:34
100,29/10/2012 19:33:34
100,29/10/2012 19:38:34
2,30/10/2012 13:22:14
2,30/10/2012 13:27:14
2,30/10/2012 13:32:15
2,30/10/2012 13:37:15
1,30/10/2012 13:42:15
1,30/10/2012 13:47:15
1,30/10/2012 13:52:15
1,30/10/2012 13:57:16
1,30/10/2012 14:07:16
2,30/10/2012 14:12:16
2,30/10/2012 14:17:16
2,30/10/2012 14:22:17
2,30/10/2012 14:27:17
2,30/10/2012 14:32:17
2,30/10/2012 14:37:17
2,30/10/2012 14:42:17
2,30/10/2012 14:47:18
2,30/10/2012 14:52:18
2,30/10/2012 14:57:18
2,30/10/2012 15:02:18
2,30/10/2012 15:07:19
2,30/10/2012 15:12:19
2,30/10/2012 15:17:19
2,30/10/2012 15:22:19
2,30/10/2012 15:27:20
2,30/10/2012 15:32:20
1,30/10/2012 15:37:20
1,30/10/2012 15:42:20
1,30/10/2012 15:47:20
1,30/10/2012 15:52:21
1,30/10/2012 15:57:21
1,30/10/2012 16:02:21
1,30/10/2012 16:07:21
1,30/10/2012 16:12:21
1,30/10/2012 16:17:22
1,30/10/2012 16:22:22
1,30/10/2012 16:27:22
1,30/10/2012 16:32:22
1,30/10/2012 16:37:22
1,30/10/2012 16:42:23
1,30/10/2012 16:47:23
1,30/10/2012 16:52:23
1,30/10/2012 16:57:23
1,30/10/2012 17:02:24
1,30/10/2012 17:07:24
2,30/10/2012 17:12:24
2,30/10/2012 17:17:24
1,30/10/2012 17:22:25
1,30/10/2012 17:32:25
1,30/10/2012 17:37:25
1,30/10/2012 17:47:26
1,30/10/2012 17:52:26
1,30/10/2012 17:57:26
1,31/10/2012 06:17:58
1,31/10/2012 06:22:58
1,31/10/2012 06:27:59
1,31/10/2012 06:32:59
1,31/10/2012 06:37:59
2,31/10/2012 06:43:00
2,31/10/2012 06:48:00
4,31/10/2012 06:53:00
5,31/10/2012 06:58:00
7,31/10/2012 07:03:00
8,31/10/2012 07:08:01
9,31/10/2012 07:13:01
11,31/10/2012 07:18:01
12,31/10/2012 07:23:01
18,31/10/2012 07:28:01
34,31/10/2012 07:33:02
44,31/10/2012 07:38:02
56,31/10/2012 07:43:02
65,31/10/2012 07:48:02
74,31/10/2012 07:53:03
81,31/10/2012 07:58:03
89,31/10/2012 08:03:03
91,31/10/2012 08:08:03
92,31/10/2012 08:13:04
92,31/10/2012 08:18:04
92,31/10/2012 08:23:04
92,31/10/2012 08:28:04
92,31/10/2012 08:33:05
92,31/10/2012 08:38:05
93,31/10/2012 08:43:05
94,31/10/2012 08:48:05
95,31/10/2012 08:53:05
96,31/10/2012 08:58:06
93,31/10/2012 09:03:06
90,31/10/2012 09:08:06
91,31/10/2012 09:13:06
93,31/10/2012 09:18:07
91,31/10/2012 09:23:07
90,31/10/2012 09:28:07
89,31/10/2012 09:33:08
90,31/10/2012 09:38:08
86,31/10/2012 09:43:08
85,31/10/2012 09:48:08
84,31/10/2012 09:53:09
82,31/10/2012 09:58:09
81,31/10/2012 10:03:09
80,31/10/2012 10:08:09
78,31/10/2012 10:13:09
79,31/10/2012 10:18:10
77,31/10/2012 10:23:10
79,31/10/2012 10:28:10
80,31/10/2012 10:33:10
79,31/10/2012 10:38:10
81,31/10/2012 10:43:11
81,31/10/2012 10:48:11
81,31/10/2012 10:53:11
81,31/10/2012 10:58:11
78,31/10/2012 11:03:11
77,31/10/2012 11:08:12
75,31/10/2012 11:13:12
74,31/10/2012 11:18:12
70,31/10/2012 11:23:12
70,31/10/2012 11:28:13
70,31/10/2012 11:33:13
65,31/10/2012 11:38:13
65,31/10/2012 11:43:13
64,31/10/2012 11:48:14
60,31/10/2012 11:53:14
54,31/10/2012 11:58:14
52,31/10/2012 12:03:14
46,31/10/2012 12:08:14
44,31/10/2012 12:13:14
42,31/10/2012 12:18:15
37,31/10/2012 12:23:15
35,31/10/2012 12:28:15
34,31/10/2012 12:33:15
34,31/10/2012 12:38:16
35,31/10/2012 12:43:16
31,31/10/2012 12:48:16
32,31/10/2012 12:53:16
33,31/10/2012 12:58:17
34,31/10/2012 13:03:17
36,31/10/2012 13:08:17
37,31/10/2012 13:13:17
40,31/10/2012 13:18:17
43,31/10/2012 13:23:18
46,31/10/2012 13:28:18
45,31/10/2012 13:33:18
47,31/10/2012 13:38:18
47,31/10/2012 13:43:18
47,31/10/2012 13:48:19
47,31/10/2012 13:53:19
53,31/10/2012 13:58:19
54,31/10/2012 14:03:19
56,31/10/2012 14:08:19
57,31/10/2012 14:13:20
58,31/10/2012 14:18:20
60,31/10/2012 14:23:20
60,31/10/2012 14:28:20
61,31/10/2012 14:33:21
61,31/10/2012 14:38:21
62,31/10/2012 14:43:21
62,31/10/2012 14:48:21
62,31/10/2012 14:53:21
62,31/10/2012 14:58:22
63,31/10/2012 15:03:22
63,31/10/2012 15:08:22
63,31/10/2012 15:13:22
63,31/10/2012 15:18:22
62,31/10/2012 15:23:23
62,31/10/2012 15:28:23
62,31/10/2012 15:33:23
62,31/10/2012 15:38:23
63,31/10/2012 15:43:24
63,31/10/2012 15:48:24
62,31/10/2012 15:53:24
62,31/10/2012 15:58:24
63,31/10/2012 16:03:25
63,31/10/2012 16:08:25
61,31/10/2012 16:13:25
62,31/10/2012 16:18:25
61,31/10/2012 16:23:25
61,31/10/2012 16:28:26
63,31/10/2012 16:33:26
64,31/10/2012 16:38:26
66,31/10/2012 16:43:26
65,31/10/2012 16:48:26
64,31/10/2012 16:53:27
63,31/10/2012 16:58:27
61,31/10/2012 17:03:27
60,31/10/2012 17:08:27
60,31/10/2012 17:13:27
60,31/10/2012 17:18:28
58,31/10/2012 17:23:28
58,31/10/2012 17:28:28
1,06/11/2012 08:53:17
1,06/11/2012 08:58:18
1,06/11/2012 09:03:18
1,06/11/2012 09:08:18
1,06/11/2012 09:13:18
1,06/11/2012 09:18:19
1,06/11/2012 09:23:19
1,06/11/2012 09:28:19
1,06/11/2012 09:33:19
1,06/11/2012 09:38:19
1,06/11/2012 09:43:20
1,06/11/2012 09:48:20
1,06/11/2012 09:53:20
1,06/11/2012 09:58:20
1,06/11/2012 10:03:21
1,06/11/2012 10:08:21
1,06/11/2012 10:13:21
1,06/11/2012 10:18:21
1,06/11/2012 10:23:22
2,06/11/2012 10:28:22
2,06/11/2012 10:33:22
1,06/11/2012 10:38:22
2,06/11/2012 10:43:22
2,06/11/2012 10:48:23
1,06/11/2012 10:53:23
1,06/11/2012 10:58:23
3,06/11/2012 11:03:23
3,06/11/2012 11:08:24
1,06/11/2012 11:13:24
1,06/11/2012 11:18:24
1,06/11/2012 11:23:24
1,06/11/2012 11:33:25
2,06/11/2012 11:48:26
2,06/11/2012 11:58:26
2,06/11/2012 12:03:27
1,06/11/2012 12:08:27
2,06/11/2012 12:13:27
1,06/11/2012 12:18:27
1,06/11/2012 12:23:27
1,06/11/2012 12:28:27
1,06/11/2012 12:33:28
1,06/11/2012 12:38:28
2,06/11/2012 12:43:28
2,06/11/2012 12:48:28
1,06/11/2012 12:53:29
1,06/11/2012 12:58:29
1,06/11/2012 13:03:29
2,06/11/2012 13:08:29
2,06/11/2012 13:13:30
2,06/11/2012 13:18:30
1,06/11/2012 13:23:30
1,06/11/2012 13:28:30
2,06/11/2012 13:33:31
1,06/11/2012 13:38:31
2,06/11/2012 13:43:31
2,06/11/2012 13:53:32
1,06/11/2012 13:58:32
1,06/11/2012 14:03:32
2,06/11/2012 14:08:32
2,06/11/2012 14:13:33
1,06/11/2012 14:18:33
2,06/11/2012 14:23:33
2,06/11/2012 14:28:33
1,06/11/2012 14:33:34
1,06/11/2012 14:38:34
1,06/11/2012 14:43:34
1,06/11/2012 14:48:34
2,06/11/2012 14:53:34
2,06/11/2012 14:58:35
1,06/11/2012 15:03:35
2,06/11/2012 15:08:35
2,06/11/2012 15:13:35
2,06/11/2012 15:18:36
1,06/11/2012 15:23:36
1,06/11/2012 15:28:36
2,06/11/2012 15:33:36
1,06/11/2012 15:43:37
1,06/11/2012 15:48:37
1,06/11/2012 15:53:37
2,06/11/2012 15:58:38
1,06/11/2012 16:53:40
1,06/11/2012 17:03:41
1,06/11/2012 17:48:43
1,06/11/2012 18:23:45
1,06/11/2012 18:28:45
1,06/11/2012 18:33:45
1,06/11/2012 18:38:46
1,06/11/2012 18:43:46
2,06/11/2012 18:53:46
2,06/11/2012 18:58:47
1,06/11/2012 19:03:47
1,06/11/2012 19:08:47
2,06/11/2012 19:13:47
2,06/11/2012 19:18:48
2,06/11/2012 19:23:48
2,06/11/2012 19:28:48
2,06/11/2012 19:33:48
2,06/11/2012 19:38:48
2,06/11/2012 19:43:49
1,07/11/2012 08:24:22
1,07/11/2012 08:29:22
1,07/11/2012 08:34:23
1,07/11/2012 08:39:23
1,07/11/2012 08:44:23
1,07/11/2012 08:49:23
1,07/11/2012 08:54:24
1,07/11/2012 08:59:24
1,07/11/2012 09:09:24
1,07/11/2012 09:14:25
1,07/11/2012 09:24:25
1,07/11/2012 09:29:25
2,07/11/2012 09:34:26
2,07/11/2012 09:39:26
2,07/11/2012 09:44:26
3,07/11/2012 09:49:26
3,07/11/2012 09:54:27
3,07/11/2012 09:59:27
3,07/11/2012 10:04:27
3,07/11/2012 10:09:27
3,07/11/2012 10:14:28
3,07/11/2012 10:19:28
3,07/11/2012 10:24:28
3,07/11/2012 10:29:28
3,07/11/2012 10:34:29
3,07/11/2012 10:39:29
3,07/11/2012 10:44:29
3,07/11/2012 10:49:29
3,07/11/2012 10:59:30
3,07/11/2012 11:04:30
3,07/11/2012 11:09:31
3,07/11/2012 11:14:31
3,07/11/2012 11:19:31
2,07/11/2012 11:24:31
2,07/11/2012 11:29:32
2,07/11/2012 11:34:32
2,07/11/2012 11:39:32
2,07/11/2012 11:44:32
2,07/11/2012 11:49:33
2,07/11/2012 11:54:33
2,07/11/2012 11:59:33
2,07/11/2012 12:04:34
2,07/11/2012 12:09:34
1,07/11/2012 12:14:34
